"","Year","Country","Subject","Gender","Performers","ESCS","Average","GenderESCS"
"13626",2006,"Latvia","Math","0","High","Low",0.995973723246451,"GeneralLow"
"13627",2006,"Liechtenstein","Math","0","High","Low",2.3598820058997,"GeneralLow"
"13628",2006,"Lithuania","Math","0","High","Low",1.09612141652614,"GeneralLow"
"13629",2006,"Luxembourg","Math","0","High","Low",0.76636741843661,"GeneralLow"
"13630",2006,"Macao-China","Math","0","High","Low",11.4285714285714,"GeneralLow"
"13631",2006,"Mexico","Math","0","High","Low",0.103322462949211,"GeneralLow"
"13632",2006,"Montenegro","Math","0","High","Low",0.0448933782267116,"GeneralLow"
"13633",2006,"Netherlands","Math","0","High","Low",3.14103880106754,"GeneralLow"
"13634",2006,"New Zealand","Math","0","High","Low",2.84055567074435,"GeneralLow"
"13635",2006,"Norway","Math","0","High","Low",0.639386189258312,"GeneralLow"
"13636",2006,"Poland","Math","0","High","Low",3.02866414277988,"GeneralLow"
"13637",2006,"Portugal","Math","0","High","Low",1.33098453709141,"GeneralLow"
"13638",2006,"Qatar","Math","0","High","Low",0.0159616919393456,"GeneralLow"
"13639",2006,"Romania","Math","0","High","Low",0.117233294255569,"GeneralLow"
"13640",2006,"Russian Federation","Math","0","High","Low",1.86239006725297,"GeneralLow"
"13641",2006,"Serbia","Math","0","High","Low",0.458524385160484,"GeneralLow"
"13642",2006,"Slovak Republic","Math","0","High","Low",2.51532445571761,"GeneralLow"
"13643",2006,"Slovenia","Math","0","High","Low",1.06141015921152,"GeneralLow"
"13644",2006,"Spain","Math","0","High","Low",2.91267088349316,"GeneralLow"
"13645",2006,"Sweden","Math","0","High","Low",1.01282916948008,"GeneralLow"
"13646",2006,"Switzerland","Math","0","High","Low",3.87139107611549,"GeneralLow"
"13647",2006,"Thailand","Math","0","High","Low",0.355297157622739,"GeneralLow"
"13648",2006,"Tunisia","Math","0","High","Low",0.021551724137931,"GeneralLow"
"13649",2006,"Turkey","Math","0","High","Low",1.74018615944962,"GeneralLow"
"13650",2006,"United Kingdom","Math","0","High","Low",1.18613138686131,"GeneralLow"
"13651",2006,"United States of America","Math","0","High","Low",0.481197647478168,"GeneralLow"
"13652",2006,"Uruguay","Math","0","High","Low",0.289315974374871,"GeneralLow"
"13653",2006,"Hebrew Speakers","Math","0","High","Low",0.302863436123348,"GeneralLow"
"13654",2006,"Arabic Speakers","Math","0","High","Low",0.315126050420168,"GeneralLow"
"13655",2006,"Hebrew Secular","Math","0","High","Low",0.299737729486699,"GeneralLow"
"13656",2006,"Hebrew Religious","Math","0","High","Low",0.158730158730159,"GeneralLow"
"13657",2006,"Hebrew Ultra-Orthodox","Math","0","High","Low",0.600600600600601,"GeneralLow"
"13658",2006,"Argentina","Math","0","Low","High",5.02419912422217,"GeneralHigh"
"13659",2006,"Australia","Math","0","Low","High",1.8772053634439,"GeneralHigh"
"13660",2006,"Austria","Math","0","Low","High",1.62370610919424,"GeneralHigh"
"13661",2006,"Belgium","Math","0","Low","High",1.90809529185955,"GeneralHigh"
"13662",2006,"Brazil","Math","0","Low","High",3.58257127487897,"GeneralHigh"
"13663",2006,"Bulgaria","Math","0","Low","High",6.86971987550022,"GeneralHigh"
"13664",2006,"Canada","Math","0","Low","High",2.27854808796255,"GeneralHigh"
"13665",2006,"Chile","Math","0","Low","High",3.57347601758074,"GeneralHigh"
"13666",2006,"Chinese Taipei","Math","0","Low","High",0.363017583664209,"GeneralHigh"
"13667",2006,"Colombia","Math","0","Low","High",4.55560518088432,"GeneralHigh"
"13668",2006,"Croatia","Math","0","Low","High",2.30193746403223,"GeneralHigh"
"13669",2006,"Czech Republic","Math","0","Low","High",1.16318273769386,"GeneralHigh"
"13670",2006,"Denmark","Math","0","Low","High",2.40511915269197,"GeneralHigh"
"13671",2006,"Estonia","Math","0","Low","High",1.00719424460432,"GeneralHigh"
"13672",2006,"Finland","Math","0","Low","High",0.784896054306322,"GeneralHigh"
"13673",2006,"France","Math","0","Low","High",2.14164546225615,"GeneralHigh"
"13674",2006,"Germany","Math","0","Low","High",4.13003475771826,"GeneralHigh"
"13675",2006,"Greece","Math","0","Low","High",2.42150625897804,"GeneralHigh"
"13676",2006,"Hong Kong-China","Math","0","Low","High",0.215285252960172,"GeneralHigh"
"13677",2006,"Hungary","Math","0","Low","High",1.06904231625835,"GeneralHigh"
"13678",2006,"Iceland","Math","0","Low","High",5.88545790446028,"GeneralHigh"
"13679",2006,"Indonesia","Math","0","Low","High",0.779562318023857,"GeneralHigh"
"13680",2006,"Ireland","Math","0","Low","High",1.50490730643402,"GeneralHigh"
"13681",2006,"Israel","Math","0","Low","High",10.0130890052356,"GeneralHigh"
"13682",2006,"Italy","Math","0","Low","High",3.27469802048409,"GeneralHigh"
"13683",2006,"Japan","Math","0","Low","High",1.6633064516129,"GeneralHigh"
"13684",2006,"Jordan","Math","0","Low","High",5.08526655400215,"GeneralHigh"
"13685",2006,"Korea","Math","0","Low","High",0.482998454404946,"GeneralHigh"
"13686",2006,"Latvia","Math","0","Low","High",2.5852934943844,"GeneralHigh"
"13687",2006,"Liechtenstein","Math","0","Low","High",1.17994100294985,"GeneralHigh"
"13688",2006,"Lithuania","Math","0","Low","High",2.31871838111298,"GeneralHigh"
"13689",2006,"Luxembourg","Math","0","Low","High",3.13115830961244,"GeneralHigh"
"13690",2006,"Macao-China","Math","0","Low","High",0.252100840336134,"GeneralHigh"
"13691",2006,"Mexico","Math","0","Low","High",3.69054922346711,"GeneralHigh"
"13692",2006,"Montenegro","Math","0","Low","High",10.7744107744108,"GeneralHigh"
"13693",2006,"Netherlands","Math","0","Low","High",1.129131595155,"GeneralHigh"
"13694",2006,"New Zealand","Math","0","Low","High",1.84532448683392,"GeneralHigh"
"13695",2006,"Norway","Math","0","Low","High",5.47740835464621,"GeneralHigh"
"13696",2006,"Poland","Math","0","Low","High",0.901388137732107,"GeneralHigh"
"13697",2006,"Portugal","Math","0","Low","High",1.54629085926796,"GeneralHigh"
"13698",2006,"Qatar","Math","0","Low","High",29.3375897845172,"GeneralHigh"
"13699",2006,"Romania","Math","0","Low","High",3.16529894490035,"GeneralHigh"
"13700",2006,"Russian Federation","Math","0","Low","High",2.44869805138817,"GeneralHigh"
"13701",2006,"Serbia","Math","0","Low","High",4.41850771154648,"GeneralHigh"
"13702",2006,"Slovak Republic","Math","0","Low","High",1.20481927710843,"GeneralHigh"
"13703",2006,"Slovenia","Math","0","Low","High",2.54738438210766,"GeneralHigh"
"13704",2006,"Spain","Math","0","Low","High",1.59661293613548,"GeneralHigh"
"13705",2006,"Sweden","Math","0","Low","High",2.67837047040288,"GeneralHigh"
"13706",2006,"Switzerland","Math","0","Low","High",1.17290026246719,"GeneralHigh"
"13707",2006,"Thailand","Math","0","Low","High",1.00129198966408,"GeneralHigh"
"13708",2006,"Tunisia","Math","0","Low","High",3.64224137931035,"GeneralHigh"
"13709",2006,"Turkey","Math","0","Low","High",0.910562525293403,"GeneralHigh"
"13710",2006,"United Kingdom","Math","0","Low","High",2.84367396593674,"GeneralHigh"
"13711",2006,"United States of America","Math","0","Low","High",3.10105150597042,"GeneralHigh"
"13712",2006,"Uruguay","Math","0","Low","High",4.09175449473032,"GeneralHigh"
"13713",2006,"Hebrew Speakers","Math","0","Low","High",9.1409691629956,"GeneralHigh"
"13714",2006,"Arabic Speakers","Math","0","Low","High",13.3403361344538,"GeneralHigh"
"13715",2006,"Hebrew Secular","Math","0","Low","High",9.59160734357437,"GeneralHigh"
"13716",2006,"Hebrew Religious","Math","0","Low","High",9.52380952380952,"GeneralHigh"
"13717",2006,"Hebrew Ultra-Orthodox","Math","0","Low","High",4.8048048048048,"GeneralHigh"
"13718",2006,"Argentina","Math","0","Low","Low",47.2228624106937,"GeneralLow"
"13719",2006,"Australia","Math","0","Low","Low",6.97247706422018,"GeneralLow"
"13720",2006,"Austria","Math","0","Low","Low",9.41749543332657,"GeneralLow"
"13721",2006,"Belgium","Math","0","Low","Low",8.73885062662301,"GeneralLow"
"13722",2006,"Brazil","Math","0","Low","Low",58.7412587412587,"GeneralLow"
"13723",2006,"Bulgaria","Math","0","Low","Low",34.415295686972,"GeneralLow"
"13724",2006,"Canada","Math","0","Low","Low",5.44467014042215,"GeneralLow"
"13725",2006,"Chile","Math","0","Low","Low",42.6523982419262,"GeneralLow"
"13726",2006,"Chinese Taipei","Math","0","Low","Low",6.47759500850822,"GeneralLow"
"13727",2006,"Colombia","Math","0","Low","Low",56.6547565877624,"GeneralLow"
"13728",2006,"Croatia","Math","0","Low","Low",18.4922309610589,"GeneralLow"
"13729",2006,"Czech Republic","Math","0","Low","Low",8.93459204315577,"GeneralLow"
"13730",2006,"Denmark","Math","0","Low","Low",6.17828773168579,"GeneralLow"
"13731",2006,"Estonia","Math","0","Low","Low",5.52929085303186,"GeneralLow"
"13732",2006,"Finland","Math","0","Low","Low",2.5668222316504,"GeneralLow"
"13733",2006,"France","Math","0","Low","Low",14.7370653095844,"GeneralLow"
"13734",2006,"Germany","Math","0","Low","Low",9.54814966264568,"GeneralLow"
"13735",2006,"Greece","Math","0","Low","Low",20.4596757644162,"GeneralLow"
"13736",2006,"Hong Kong-China","Math","0","Low","Low",6.43702906350915,"GeneralLow"
"13737",2006,"Hungary","Math","0","Low","Low",13.630289532294,"GeneralLow"
"13738",2006,"Iceland","Math","0","Low","Low",3.90604381103193,"GeneralLow"
"13739",2006,"Indonesia","Math","0","Low","Low",65.9810275194891,"GeneralLow"
"13740",2006,"Ireland","Math","0","Low","Low",9.40021810250818,"GeneralLow"
"13741",2006,"Israel","Math","0","Low","Low",16.4921465968586,"GeneralLow"
"13742",2006,"Italy","Math","0","Low","Low",17.4390299912736,"GeneralLow"
"13743",2006,"Japan","Math","0","Low","Low",6.95564516129032,"GeneralLow"
"13744",2006,"Jordan","Math","0","Low","Low",44.0006145337225,"GeneralLow"
"13745",2006,"Korea","Math","0","Low","Low",5.21638330757342,"GeneralLow"
"13746",2006,"Latvia","Math","0","Low","Low",10.680228862047,"GeneralLow"
"13747",2006,"Liechtenstein","Math","0","Low","Low",7.66961651917404,"GeneralLow"
"13748",2006,"Lithuania","Math","0","Low","Low",14.3128161888702,"GeneralLow"
"13749",2006,"Luxembourg","Math","0","Low","Low",13.269104444931,"GeneralLow"
"13750",2006,"Macao-China","Math","0","Low","Low",8.17226890756302,"GeneralLow"
"13751",2006,"Mexico","Math","0","Low","Low",39.3303412870104,"GeneralLow"
"13752",2006,"Montenegro","Math","0","Low","Low",31.4478114478114,"GeneralLow"
"13753",2006,"Netherlands","Math","0","Low","Low",4.94764935331554,"GeneralLow"
"13754",2006,"New Zealand","Math","0","Low","Low",6.94588430437487,"GeneralLow"
"13755",2006,"Norway","Math","0","Low","Low",6.56436487638534,"GeneralLow"
"13756",2006,"Poland","Math","0","Low","Low",14.4222102037137,"GeneralLow"
"13757",2006,"Portugal","Math","0","Low","Low",23.1747895870033,"GeneralLow"
"13758",2006,"Qatar","Math","0","Low","Low",25.9217877094972,"GeneralLow"
"13759",2006,"Romania","Math","0","Low","Low",38.6088315748339,"GeneralLow"
"13760",2006,"Russian Federation","Math","0","Low","Low",15.7096051043283,"GeneralLow"
"13761",2006,"Serbia","Math","0","Low","Low",27.2405168820342,"GeneralLow"
"13762",2006,"Slovak Republic","Math","0","Low","Low",14.3098710632002,"GeneralLow"
"13763",2006,"Slovenia","Math","0","Low","Low",15.2994692949204,"GeneralLow"
"13764",2006,"Spain","Math","0","Low","Low",11.8343195266272,"GeneralLow"
"13765",2006,"Sweden","Math","0","Low","Low",8.08012604096331,"GeneralLow"
"13766",2006,"Switzerland","Math","0","Low","Low",7.74278215223097,"GeneralLow"
"13767",2006,"Thailand","Math","0","Low","Low",46.8184754521964,"GeneralLow"
"13768",2006,"Tunisia","Math","0","Low","Low",63.8362068965517,"GeneralLow"
"13769",2006,"Turkey","Math","0","Low","Low",47.3897207608256,"GeneralLow"
"13770",2006,"United Kingdom","Math","0","Low","Low",9.25334549878345,"GeneralLow"
"13771",2006,"United States of America","Math","0","Low","Low",15.344858314026,"GeneralLow"
"13772",2006,"Uruguay","Math","0","Low","Low",30.564166150031,"GeneralLow"
"13773",2006,"Hebrew Speakers","Math","0","Low","Low",11.2334801762115,"GeneralLow"
"13774",2006,"Arabic Speakers","Math","0","Low","Low",36.5546218487395,"GeneralLow"
"13775",2006,"Hebrew Secular","Math","0","Low","Low",10.6406893967778,"GeneralLow"
"13776",2006,"Hebrew Religious","Math","0","Low","Low",13.4920634920635,"GeneralLow"
"13777",2006,"Hebrew Ultra-Orthodox","Math","0","Low","Low",11.7117117117117,"GeneralLow"
"13778",2006,"Argentina","Math","0","Low","Medium",11.5233924867481,"GeneralMedium"
"13779",2006,"Australia","Math","0","Low","Medium",4.52364149611856,"GeneralMedium"
"13780",2006,"Austria","Math","0","Low","Medium",6.86015831134565,"GeneralMedium"
"13781",2006,"Belgium","Math","0","Low","Medium",4.15490572428588,"GeneralMedium"
"13782",2006,"Brazil","Math","0","Low","Medium",13.3082302313072,"GeneralMedium"
"13783",2006,"Bulgaria","Math","0","Low","Medium",10.7825700311249,"GeneralMedium"
"13784",2006,"Canada","Math","0","Low","Medium",4.46436456769407,"GeneralMedium"
"13785",2006,"Chile","Math","0","Low","Medium",6.84120007643799,"GeneralMedium"
"13786",2006,"Chinese Taipei","Math","0","Low","Medium",1.63357912648894,"GeneralMedium"
"13787",2006,"Colombia","Math","0","Low","Medium",10.6297454220634,"GeneralMedium"
"13788",2006,"Croatia","Math","0","Low","Medium",7.42374832150393,"GeneralMedium"
"13789",2006,"Czech Republic","Math","0","Low","Medium",4.38300741739717,"GeneralMedium"
"13790",2006,"Denmark","Math","0","Low","Medium",4.03795233892321,"GeneralMedium"
"13791",2006,"Estonia","Math","0","Low","Medium",3.6382322713258,"GeneralMedium"
"13792",2006,"Finland","Math","0","Low","Medium",1.78192617734408,"GeneralMedium"
"13793",2006,"France","Math","0","Low","Medium",4.66497031382528,"GeneralMedium"
"13794",2006,"Germany","Math","0","Low","Medium",5.72480065426293,"GeneralMedium"
"13795",2006,"Greece","Math","0","Low","Medium",7.26451877693413,"GeneralMedium"
"13796",2006,"Hong Kong-China","Math","0","Low","Medium",1.1194833153929,"GeneralMedium"
"13797",2006,"Hungary","Math","0","Low","Medium",3.76391982182628,"GeneralMedium"
"13798",2006,"Iceland","Math","0","Low","Medium",5.96463446819741,"GeneralMedium"
"13799",2006,"Indonesia","Math","0","Low","Medium",6.35859866629097,"GeneralMedium"
"13800",2006,"Ireland","Math","0","Low","Medium",4.23118865866957,"GeneralMedium"
"13801",2006,"Israel","Math","0","Low","Medium",14.7033158813264,"GeneralMedium"
"13802",2006,"Italy","Math","0","Low","Medium",7.42203646718413,"GeneralMedium"
"13803",2006,"Japan","Math","0","Low","Medium",2.88978494623656,"GeneralMedium"
"13804",2006,"Jordan","Math","0","Low","Medium",16.0393301582424,"GeneralMedium"
"13805",2006,"Korea","Math","0","Low","Medium",2.55023183925811,"GeneralMedium"
"13806",2006,"Latvia","Math","0","Low","Medium",4.61962280144098,"GeneralMedium"
"13807",2006,"Liechtenstein","Math","0","Low","Medium",4.12979351032448,"GeneralMedium"
"13808",2006,"Lithuania","Math","0","Low","Medium",5.29089376053963,"GeneralMedium"
"13809",2006,"Luxembourg","Math","0","Low","Medium",5.47405298883293,"GeneralMedium"
"13810",2006,"Macao-China","Math","0","Low","Medium",1.57563025210084,"GeneralMedium"
"13811",2006,"Mexico","Math","0","Low","Medium",7.1841400019373,"GeneralMedium"
"13812",2006,"Montenegro","Math","0","Low","Medium",20,"GeneralMedium"
"13813",2006,"Netherlands","Math","0","Low","Medium",2.99733114350236,"GeneralMedium"
"13814",2006,"New Zealand","Math","0","Low","Medium",3.64918100767157,"GeneralMedium"
"13815",2006,"Norway","Math","0","Low","Medium",8.99403239556692,"GeneralMedium"
"13816",2006,"Poland","Math","0","Low","Medium",2.6500811249324,"GeneralMedium"
"13817",2006,"Portugal","Math","0","Low","Medium",3.44490115482482,"GeneralMedium"
"13818",2006,"Qatar","Math","0","Low","Medium",33.4557063048683,"GeneralMedium"
"13819",2006,"Romania","Math","0","Low","Medium",11.8014849550606,"GeneralMedium"
"13820",2006,"Russian Federation","Math","0","Low","Medium",6.07001207104673,"GeneralMedium"
"13821",2006,"Serbia","Math","0","Low","Medium",10.2125885785744,"GeneralMedium"
"13822",2006,"Slovak Republic","Math","0","Low","Medium",3.17057704502219,"GeneralMedium"
"13823",2006,"Slovenia","Math","0","Low","Medium",6.5049279757392,"GeneralMedium"
"13824",2006,"Spain","Math","0","Low","Medium",3.04529687818812,"GeneralMedium"
"13825",2006,"Sweden","Math","0","Low","Medium",6.32455548053117,"GeneralMedium"
"13826",2006,"Switzerland","Math","0","Low","Medium",3.28083989501312,"GeneralMedium"
"13827",2006,"Thailand","Math","0","Low","Medium",3.02002583979328,"GeneralMedium"
"13828",2006,"Tunisia","Math","0","Low","Medium",7.60775862068966,"GeneralMedium"
"13829",2006,"Turkey","Math","0","Low","Medium",3.90530149736949,"GeneralMedium"
"13830",2006,"United Kingdom","Math","0","Low","Medium",6.38686131386861,"GeneralMedium"
"13831",2006,"United States of America","Math","0","Low","Medium",9.21404384245232,"GeneralMedium"
"13832",2006,"Uruguay","Math","0","Low","Medium",8.01818557553213,"GeneralMedium"
"13833",2006,"Hebrew Speakers","Math","0","Low","Medium",13.0781938325991,"GeneralMedium"
"13834",2006,"Arabic Speakers","Math","0","Low","Medium",20.9033613445378,"GeneralMedium"
"13835",2006,"Hebrew Secular","Math","0","Low","Medium",12.663919070813,"GeneralMedium"
"13836",2006,"Hebrew Religious","Math","0","Low","Medium",12.8571428571429,"GeneralMedium"
"13837",2006,"Hebrew Ultra-Orthodox","Math","0","Low","Medium",16.8168168168168,"GeneralMedium"
"13838",2006,"Argentina","Math","0","High","Medium",11.5233924867481,"GeneralMedium"
"13839",2006,"Australia","Math","0","High","Medium",4.52364149611856,"GeneralMedium"
"13840",2006,"Austria","Math","0","High","Medium",6.86015831134565,"GeneralMedium"
"13841",2006,"Belgium","Math","0","High","Medium",4.15490572428588,"GeneralMedium"
"13842",2006,"Brazil","Math","0","High","Medium",13.3082302313072,"GeneralMedium"
"13843",2006,"Bulgaria","Math","0","High","Medium",10.7825700311249,"GeneralMedium"
"13844",2006,"Canada","Math","0","High","Medium",4.46436456769407,"GeneralMedium"
"13845",2006,"Chile","Math","0","High","Medium",6.84120007643799,"GeneralMedium"
"13846",2006,"Chinese Taipei","Math","0","High","Medium",1.63357912648894,"GeneralMedium"
"13847",2006,"Colombia","Math","0","High","Medium",10.6297454220634,"GeneralMedium"
"13848",2006,"Croatia","Math","0","High","Medium",7.42374832150393,"GeneralMedium"
"13849",2006,"Czech Republic","Math","0","High","Medium",4.38300741739717,"GeneralMedium"
"13850",2006,"Denmark","Math","0","High","Medium",4.03795233892321,"GeneralMedium"
"13851",2006,"Estonia","Math","0","High","Medium",3.6382322713258,"GeneralMedium"
"13852",2006,"Finland","Math","0","High","Medium",1.78192617734408,"GeneralMedium"
"13853",2006,"France","Math","0","High","Medium",4.66497031382528,"GeneralMedium"
"13854",2006,"Germany","Math","0","High","Medium",5.72480065426293,"GeneralMedium"
"13855",2006,"Greece","Math","0","High","Medium",7.26451877693413,"GeneralMedium"
"13856",2006,"Hong Kong-China","Math","0","High","Medium",1.1194833153929,"GeneralMedium"
"13857",2006,"Hungary","Math","0","High","Medium",3.76391982182628,"GeneralMedium"
"13858",2006,"Iceland","Math","0","High","Medium",5.96463446819741,"GeneralMedium"
"13859",2006,"Indonesia","Math","0","High","Medium",6.35859866629097,"GeneralMedium"
"13860",2006,"Ireland","Math","0","High","Medium",4.23118865866957,"GeneralMedium"
"13861",2006,"Israel","Math","0","High","Medium",14.7033158813264,"GeneralMedium"
"13862",2006,"Italy","Math","0","High","Medium",7.42203646718413,"GeneralMedium"
"13863",2006,"Japan","Math","0","High","Medium",2.88978494623656,"GeneralMedium"
"13864",2006,"Jordan","Math","0","High","Medium",16.0393301582424,"GeneralMedium"
"13865",2006,"Korea","Math","0","High","Medium",2.55023183925811,"GeneralMedium"
"13866",2006,"Latvia","Math","0","High","Medium",4.61962280144098,"GeneralMedium"
"13867",2006,"Liechtenstein","Math","0","High","Medium",4.12979351032448,"GeneralMedium"
"13868",2006,"Lithuania","Math","0","High","Medium",5.29089376053963,"GeneralMedium"
"13869",2006,"Luxembourg","Math","0","High","Medium",5.47405298883293,"GeneralMedium"
"13870",2006,"Macao-China","Math","0","High","Medium",1.57563025210084,"GeneralMedium"
"13871",2006,"Mexico","Math","0","High","Medium",7.1841400019373,"GeneralMedium"
"13872",2006,"Montenegro","Math","0","High","Medium",20,"GeneralMedium"
"13873",2006,"Netherlands","Math","0","High","Medium",2.99733114350236,"GeneralMedium"
"13874",2006,"New Zealand","Math","0","High","Medium",3.64918100767157,"GeneralMedium"
"13875",2006,"Norway","Math","0","High","Medium",8.99403239556692,"GeneralMedium"
"13876",2006,"Poland","Math","0","High","Medium",2.6500811249324,"GeneralMedium"
"13877",2006,"Portugal","Math","0","High","Medium",3.44490115482482,"GeneralMedium"
"13878",2006,"Qatar","Math","0","High","Medium",33.4557063048683,"GeneralMedium"
"13879",2006,"Romania","Math","0","High","Medium",11.8014849550606,"GeneralMedium"
"13880",2006,"Russian Federation","Math","0","High","Medium",6.07001207104673,"GeneralMedium"
"13881",2006,"Serbia","Math","0","High","Medium",10.2125885785744,"GeneralMedium"
"13882",2006,"Slovak Republic","Math","0","High","Medium",3.17057704502219,"GeneralMedium"
"13883",2006,"Slovenia","Math","0","High","Medium",6.5049279757392,"GeneralMedium"
"13884",2006,"Spain","Math","0","High","Medium",3.04529687818812,"GeneralMedium"
"13885",2006,"Sweden","Math","0","High","Medium",6.32455548053117,"GeneralMedium"
"13886",2006,"Switzerland","Math","0","High","Medium",3.28083989501312,"GeneralMedium"
"13887",2006,"Thailand","Math","0","High","Medium",3.02002583979328,"GeneralMedium"
"13888",2006,"Tunisia","Math","0","High","Medium",7.60775862068966,"GeneralMedium"
"13889",2006,"Turkey","Math","0","High","Medium",3.90530149736949,"GeneralMedium"
"13890",2006,"United Kingdom","Math","0","High","Medium",6.38686131386861,"GeneralMedium"
"13891",2006,"United States of America","Math","0","High","Medium",9.21404384245232,"GeneralMedium"
"13892",2006,"Uruguay","Math","0","High","Medium",8.01818557553213,"GeneralMedium"
"13893",2006,"Hebrew Speakers","Math","0","High","Medium",13.0781938325991,"GeneralMedium"
"13894",2006,"Arabic Speakers","Math","0","High","Medium",20.9033613445378,"GeneralMedium"
"13895",2006,"Hebrew Secular","Math","0","High","Medium",12.663919070813,"GeneralMedium"
"13896",2006,"Hebrew Religious","Math","0","High","Medium",12.8571428571429,"GeneralMedium"
"13897",2006,"Hebrew Ultra-Orthodox","Math","0","High","Medium",16.8168168168168,"GeneralMedium"
"13898",2006,"Argentina","Math","Male","High","High",0.253514634708458,"MaleHigh"
"13899",2006,"Australia","Math","Male","High","High",4.53775582215949,"MaleHigh"
"13900",2006,"Austria","Math","Male","High","High",4.12015425208037,"MaleHigh"
"13901",2006,"Belgium","Math","Male","High","High",7.07914643784577,"MaleHigh"
"13902",2006,"Brazil","Math","Male","High","High",0.322754168908015,"MaleHigh"
"13903",2006,"Bulgaria","Math","Male","High","High",0.867052023121387,"MaleHigh"
"13904",2006,"Canada","Math","Male","High","High",4.51735405811181,"MaleHigh"
"13905",2006,"Chile","Math","Male","High","High",0.687941907127843,"MaleHigh"
"13906",2006,"Chinese Taipei","Math","Male","High","High",4.09529211571185,"MaleHigh"
"13907",2006,"Colombia","Math","Male","High","High",0.15631978561858,"MaleHigh"
"13908",2006,"Croatia","Math","Male","High","High",1.22769998081719,"MaleHigh"
"13909",2006,"Czech Republic","Math","Male","High","High",7.38368172623061,"MaleHigh"
"13910",2006,"Denmark","Math","Male","High","High",3.72903795233892,"MaleHigh"
"13911",2006,"Estonia","Math","Male","High","High",4.06988694758479,"MaleHigh"
"13912",2006,"Finland","Math","Male","High","High",6.66100975816716,"MaleHigh"
"13913",2006,"France","Math","Male","High","High",3.32909245122986,"MaleHigh"
"13914",2006,"Germany","Math","Male","High","High",5.54078920466162,"MaleHigh"
"13915",2006,"Greece","Math","Male","High","High",1.3954442848348,"MaleHigh"
"13916",2006,"Hong Kong-China","Math","Male","High","High",2.08826695371367,"MaleHigh"
"13917",2006,"Hungary","Math","Male","High","High",3.80846325167038,"MaleHigh"
"13918",2006,"Iceland","Math","Male","High","High",4.72420163631565,"MaleHigh"
"13919",2006,"Indonesia","Math","Male","High","High",0.00939231708462478,"MaleHigh"
"13920",2006,"Ireland","Math","Male","High","High",2.57360959651036,"MaleHigh"
"13921",2006,"Israel","Math","Male","High","High",2.35602094240838,"MaleHigh"
"13922",2006,"Italy","Math","Male","High","High",1.69475956459836,"MaleHigh"
"13923",2006,"Japan","Math","Male","High","High",3.25940860215054,"MaleHigh"
"13924",2006,"Jordan","Math","Male","High","High",0.0153633430634506,"MaleHigh"
"13925",2006,"Korea","Math","Male","High","High",5.29366306027821,"MaleHigh"
"13926",2006,"Latvia","Math","Male","High","High",1.8859927950837,"MaleHigh"
"13927",2006,"Liechtenstein","Math","Male","High","High",4.42477876106195,"MaleHigh"
"13928",2006,"Lithuania","Math","Male","High","High",2.69814502529511,"MaleHigh"
"13929",2006,"Luxembourg","Math","Male","High","High",4.02890299978104,"MaleHigh"
"13930",2006,"Macao-China","Math","Male","High","High",0.798319327731092,"MaleHigh"
"13931",2006,"Mexico","Math","Male","High","High",0.17112782925963,"MaleHigh"
"13932",2006,"Montenegro","Math","Male","High","High",0.0673400673400673,"MaleHigh"
"13933",2006,"Netherlands","Math","Male","High","High",6.87743789776227,"MaleHigh"
"13934",2006,"New Zealand","Math","Male","High","High",4.81028405556707,"MaleHigh"
"13935",2006,"Norway","Math","Male","High","High",3.64450127877238,"MaleHigh"
"13936",2006,"Poland","Math","Male","High","High",2.72219217595096,"MaleHigh"
"13937",2006,"Portugal","Math","Male","High","High",1.80074378547661,"MaleHigh"
"13938",2006,"Qatar","Math","Male","High","High",0.367118914604948,"MaleHigh"
"13939",2006,"Romania","Math","Male","High","High",0.41031652989449,"MaleHigh"
"13940",2006,"Russian Federation","Math","Male","High","High",1.48301431281255,"MaleHigh"
"13941",2006,"Serbia","Math","Male","High","High",0.70862859524802,"MaleHigh"
"13942",2006,"Slovak Republic","Math","Male","High","High",3.19171422532234,"MaleHigh"
"13943",2006,"Slovenia","Math","Male","High","High",2.59287338893101,"MaleHigh"
"13944",2006,"Spain","Math","Male","High","High",2.73923689043052,"MaleHigh"
"13945",2006,"Sweden","Math","Male","High","High",3.51114112086428,"MaleHigh"
"13946",2006,"Switzerland","Math","Male","High","High",4.77362204724409,"MaleHigh"
"13947",2006,"Thailand","Math","Male","High","High",0.484496124031008,"MaleHigh"
"13948",2006,"Tunisia","Math","Male","High","High",0.150862068965517,"MaleHigh"
"13949",2006,"Turkey","Math","Male","High","High",0.84985835694051,"MaleHigh"
"13950",2006,"United Kingdom","Math","Male","High","High",3.33789537712895,"MaleHigh"
"13951",2006,"United States of America","Math","Male","High","High",2.44163250757441,"MaleHigh"
"13952",2006,"Uruguay","Math","Male","High","High",1.26059103120479,"MaleHigh"
"13953",2006,"Hebrew Speakers","Math","Male","High","High",2.91850220264317,"MaleHigh"
"13954",2006,"Arabic Speakers","Math","Male","High","High",0.210084033613445,"MaleHigh"
"13955",2006,"Hebrew Secular","Math","Male","High","High",3.67178718621206,"MaleHigh"
"13956",2006,"Hebrew Religious","Math","Male","High","High",1.11111111111111,"MaleHigh"
"13957",2006,"Hebrew Ultra-Orthodox","Math","Male","High","High",0.3003003003003,"MaleHigh"
